Student_ID,CGPA,Interests,Skills,Courses_Completed,Projects_Count,Role
86227951-69e6-4397-b273-04ef006302f4,7.55,Web Development,"JavaScript,Angular,Pandas,React",16,2,Web Developer
37e65578-e025-45e3-af7f-eafcf228ff14,7.26,Machine Learning,"Mathematics,TensorFlow,NumPy,PowerBI",10,1,AI/ML Engineer
8ac53fc4-dad0-44b1-a248-59dccb59ab25,6.36,Cloud Computing,"Azure,Python,TensorFlow,SQL",15,3,Cloud Engineer
ae02b8c2-53bd-4694-97fa-602aeb70af44,6.29,Machine Learning,"SQL,Python,C++,Data Structures,TensorFlow,Tableau,Kubernetes",16,5,Software Engineer
cd75d5cc-709f-4964-b92c-1cec2b213d4c,7.16,Machine Learning,"Tableau,Python,SQL,Pandas,TensorFlow,C++,NumPy",6,2,Data Analyst
7098d402-4684-4323-abd6-a2d14fb9ee18,9.63,DevOps,"Data Structures,Git,Python,SQL,JavaScript,Tableau",12,1,Software Engineer
d3609dc1-7135-4167-9e26-0cf693375975,6.96,Web Development,"React,JavaScript,Tableau,Angular",20,1,Web Developer
6d4db6fd-e417-4e6a-b508-1a32c05078e9,7.35,Web Development,"Angular,JavaScript,Node.js,SQL,Docker",16,1,Web Developer
4d486978-1df0-4592-8498-037d0fa1a21b,7.22,DevOps,"Linux,Kubernetes,Python,AWS,Java,Git,Pandas",13,2,Cloud Engineer
d8e6c0b0-be04-4133-9840-f4cba7378d56,6.17,Web Development,"JavaScript,Node.js,Java",19,5,Web Developer
c277333b-2f4d-4933-8a47-770dd995e22c,5.99,Data Science,"Tableau,SQL,Scikit-learn,Angular,Python",19,3,Data Scientist
fcc77ea4-806b-447b-a4c3-9fad2d9844bb,6.2,Web Development,"Angular,HTML/CSS,SQL,Java",10,5,Web Developer
8e02e4f2-7872-4fcc-9549-ca28f3e33e46,5.13,DevOps,"Docker,Python,AWS,Kubernetes,Tableau",19,3,Cloud Engineer
8784e422-7341-40f5-88b4-bbde2b2d5154,9.02,game Development,"Data Structures,SQL,Python,C++,TensorFlow,NumPy",7,5,Software Engineer
51353304-8de8-46e0-a18f-57fb03caa253,9.63,Database Management,"SQL,Tableau,TensorFlow,Pandas,Azure,Docker",6,1,Data Scientist
b3cd7ab0-9411-45aa-ae35-94088bb54383,8.45,Data Science,"Data Structures,SQL,Python,Java,Pandas,Git,Scikit-learn",12,5,Software Engineer
2a990c5c-5e02-4a82-b4c5-8b1583acc7cf,7.5,Machine Learning,"NumPy,Python,Pandas,HTML/CSS,JavaScript",8,1,Data Scientist
b5809d36-bc37-40d3-aa45-8c46c36399cc,7.42,Machine Learning,"Scikit-learn,PyTorch,TensorFlow,Mathematics,Java,Docker,Pandas",17,3,AI/ML Engineer
2b0e34d3-d9cf-4068-8166-d9135caaa4e9,6.5,Data Science,"Pandas,NumPy,SQL,JavaScript,Kubernetes",16,1,Data Scientist
67616fb5-a830-4b0a-a703-416df1114f84,8.63,DevOps,"Kubernetes,Python,Azure,AWS,JavaScript,C++",18,4,Cloud Engineer
b8c6abb6-7091-4f25-af8b-164d60638178,8.66,Artificial Intelligence,"Scikit-learn,Python,PyTorch,TensorFlow,Java,Pandas,Git",18,4,AI/ML Engineer
25d76378-e690-4a00-ba25-249a05e40da6,7.38,Web Development,"JavaScript,HTML/CSS,C++,Git",11,5,Web Developer
03fdcf55-0830-4dd4-8939-506c168db852,8.36,Web Development,"Node.js,HTML/CSS,JavaScript,SQL,Tableau",9,3,Web Developer
1566f6e1-8102-4857-aef6-256ec4776414,6.71,Database Management,"C++,Data Structures,Pandas,Angular",18,1,Software Engineer
5d27d1ea-0a5b-445c-8531-7dc8b02dcf59,8.53,DevOps,"Azure,Docker,Python,AWS,Kubernetes,Pandas",17,3,Cloud Engineer
9be1f782-d06b-443a-a05e-396ac0686354,7.82,Cybersecurity,"C++,Python,React",17,1,Software Engineer
8713aec1-df1e-4f8e-9bc2-725b42eaad57,7.72,Web Development,"JavaScript,Git,Angular,AWS,Docker",6,5,Web Developer
cd3f267c-2af6-4c98-90bc-8f158ce99a8d,7.47,DevOps,"Kubernetes,Docker,NumPy",10,5,Cloud Engineer
6172fbe5-5243-4f2c-a0cd-621e7533bb49,7.9,Machine Learning,"NumPy,Scikit-learn,React",17,2,Data Scientist
5905590a-e8e9-4567-8cd1-7c253aaa8670,6.78,Database Management,"Python,NumPy,TensorFlow,Scikit-learn,AWS,C++,JavaScript",19,1,Data Scientist
3292efd7-9861-43fc-8fd1-dba2c782e6f4,8.73,DevOps,"Python,Azure,Java",9,1,Cloud Engineer
e088e8ef-c9c7-47dd-bbe3-238f5482a224,9.1,Web Development,"C++,Python,PyTorch,Tableau",16,5,Software Engineer
9971937f-748c-476b-a96e-50bf70cb84d4,5.52,Cloud Computing,"Python,Kubernetes,Azure,Linux,AWS,JavaScript",12,4,Cloud Engineer
37dfba60-4994-4b2d-93ea-f451bc8ff714,6.92,Database Management,"Tableau,SQL,Pandas,Python,HTML/CSS,C++",14,2,Data Analyst
4f05e913-ca94-417e-aa56-db136761b4c3,8.26,Cloud Computing,"Kubernetes,AWS,HTML/CSS",7,2,Cloud Engineer
7ca50b8b-917f-4f9b-98bf-b241ecaf98c2,7.64,Web Development,"JavaScript,React,NoSQL,SQL",8,1,Web Developer
e2e58035-93f3-410a-8f94-7a253b351e3e,6.76,Cybersecurity,"C++,Data Structures,Python,SQL,TensorFlow,Tableau,Pandas",8,2,Software Engineer
2bfa530e-e56d-475a-91b7-e1501c51c41b,4.62,DevOps,"AWS,Linux,Tableau",8,3,Cloud Engineer
250d667f-f8f0-408c-9a61-6714ed25f15d,7.02,DevOps,"Python,Azure,PowerBI,TensorFlow",10,2,Cloud Engineer
c78a84ea-3a22-4a30-bc9a-afcd62650378,6.48,Database Management,"SQL,NumPy,Scikit-learn,TensorFlow,NoSQL,Git",9,5,Data Scientist
81dc6a0f-f287-42fc-aaf9-d15ffed44195,6.98,DevOps,"Kubernetes,Azure,AWS,Java,React",7,4,Cloud Engineer
53364f4e-61a2-4567-8ad4-8a3db6171766,6.37,Database Management,"SQL,Tableau,Excel,C++,Python",19,3,Data Analyst
ffc8a87c-015e-4006-ad9b-a7bef21adf64,6.57,Data Science,"Python,TensorFlow,NumPy,Java",19,4,Data Scientist
02689788-5cb1-4189-b936-84c31522510d,7.24,App Development,"Data Structures,Python,SQL,NumPy,Pandas",17,2,Software Engineer
bc1b5e98-8ddb-4377-88c2-0a89effb7389,8.59,Machine Learning,"Python,Pandas,Excel,Tableau,PyTorch,AWS",15,3,Data Analyst
0a4050f4-b4f1-4ede-9907-4bcdde5cb0d0,7.88,Data Science,"Git,Java,C++,PowerBI,Tableau",9,2,Software Engineer
e8b70fda-7dfd-439a-a499-8c01f80f18f9,7.16,Database Management,"TensorFlow,Python,Pandas,Tableau,HTML/CSS,Scikit-learn",5,5,Data Scientist
4ec94978-b92c-4ef6-8477-bb38112eaeda,8.74,Machine Learning,"Pandas,Scikit-learn,Java,Tableau",13,1,Data Scientist
26169596-3d05-431a-9133-fa0bae360802,7.96,Database Management,"PowerBI,SQL,Tableau,NoSQL,Python",6,4,Data Analyst
9eead228-3303-40af-9b10-2d56299fe147,7.2,Data Science,"Python,SQL,PowerBI,Excel,Scikit-learn,Azure",8,1,Data Analyst
2bc90255-7bbb-4b6a-afec-5e4afeef049a,8.53,Machine Learning,"Mathematics,PyTorch,Kubernetes",11,4,AI/ML Engineer
9479d792-2c99-4ded-b0d6-81c0b0e6b832,7.56,DevOps,"Python,AWS,Scikit-learn",7,4,Cloud Engineer
37cd199d-9a62-42c6-bc7d-32c9820f109d,7.26,Database Management,"Data Structures,Java,SQL,Python,NoSQL,Git,AWS",12,3,Software Engineer
9b58990d-710c-4c2e-9645-4db3fcd83fd7,6.18,Web Development,"React,HTML/CSS,Git,Java,JavaScript",14,4,Web Developer
d92d8785-5351-4b5e-96e7-7ab7359f5037,7.35,Cloud Computing,"Linux,Docker,PyTorch",14,4,Cloud Engineer
b62081c8-b1ac-4cf3-a3cd-a6f8ec2501c2,10.0,Web Development,"JavaScript,React,Git,Angular,Kubernetes,PyTorch",17,3,Web Developer
f8219a67-fe20-42cb-83c5-6690e23c9d78,6.35,App Development,"Python,Data Structures,SQL,Angular,TensorFlow",13,1,Software Engineer
490b64e9-b552-4b2d-8503-a0c02f2c1264,8.4,Cloud Computing,"Kubernetes,Azure,C++",8,4,Cloud Engineer
7a5ebd0c-c0c2-4d0b-baac-1cd802cd8bbd,7.88,Artificial Intelligence,"PyTorch,Python,Scikit-learn,Mathematics,Git,HTML/CSS,NumPy",19,5,AI/ML Engineer
095d58d5-8a26-4303-93fd-60e118eb0bb6,6.23,DevOps,"Azure,Python,Linux,Pandas,Tableau",19,3,Cloud Engineer
130030ff-f7df-4425-9239-85889de676ea,8.57,Web Development,"Node.js,JavaScript,HTML/CSS,React,Scikit-learn,Angular",9,2,Web Developer
39b5f6d1-427e-4011-8dfc-f545d136771d,8.03,Data Science,"Tableau,SQL,Pandas,TensorFlow,NoSQL,Azure",19,3,Data Scientist
8d979010-39e0-4af2-8c96-a22d5cfad32a,7.5,Web Development,"JavaScript,Git,React,Node.js,Kubernetes,NoSQL,Pandas",11,1,Web Developer
a56ca100-c4de-449a-9692-0216c8f4ca17,8.82,DevOps,"Python,Kubernetes,Angular",20,5,Cloud Engineer
1c7b8811-4340-4a43-8a43-1d5388fe5805,6.42,Machine Learning,"SQL,Pandas,PowerBI,Tableau,NumPy,Azure",5,4,Data Analyst
0fcbe9c0-dd20-46b1-b5a1-f3be52795552,8.73,Web Development,"Git,JavaScript,React,HTML/CSS,Tableau,PowerBI",20,3,Web Developer
e19c9d5b-979d-4248-b632-2dbb151a3670,7.78,Database Management,"Python,Excel,Pandas,PowerBI,HTML/CSS,AWS,NumPy",16,2,Data Analyst
8024d118-25e2-4059-9d7c-54146f0c9190,7.74,Web Development,"HTML/CSS,Git,Angular,Node.js,JavaScript,NumPy",20,4,Web Developer
e03837d0-32e5-46da-a312-b4bde555bb09,6.88,Cloud Computing,"Python,Linux,Azure,NoSQL,React",16,4,Cloud Engineer
a61c30a2-8090-4515-9058-1f051271f95e,6.7,Machine Learning,"SQL,PowerBI,Excel,TensorFlow,NoSQL",5,4,Data Analyst
523679b4-90d5-4a02-bd91-4428d8c2c74d,4.68,Machine Learning,"TensorFlow,PyTorch,Scikit-learn,Mathematics,Pandas,HTML/CSS,React",13,3,AI/ML Engineer
7f11a5e0-524d-4d99-8b30-dbd87133cacb,7.61,Web Development,"React,JavaScript,NoSQL,C++",17,5,Web Developer
21bef98d-021c-4111-81b8-cf7de7620062,7.51,Machine Learning,"NumPy,SQL,Python,Scikit-learn,TensorFlow,Kubernetes,Pandas",8,5,Data Scientist
01c637e8-f4ab-4032-90d8-f821f7bcf48c,9.6,Machine Learning,"Excel,PowerBI,Python,Tableau,JavaScript,NumPy,React",9,5,Data Analyst
686cedb7-2eb4-4dc8-8549-b4466b1b2df8,8.38,Machine Learning,"Python,TensorFlow,Scikit-learn,Mathematics,Angular,NumPy,AWS",17,4,AI/ML Engineer
609b3620-60f8-49c6-8f4e-2f9e4abdc861,6.83,Machine Learning,"Python,Tableau,Excel,SQL,PowerBI,React,Git",9,4,Data Analyst
8e890ba7-6821-40e8-a2f6-9b0472ea7946,6.48,Web Development,"HTML/CSS,React,NoSQL",6,4,Web Developer
01083963-8cc5-4d85-9d03-3fffe8c3d996,8.28,Artificial Intelligence,"Data Structures,SQL,HTML/CSS,AWS",6,1,Software Engineer
9f53f72d-46db-47c9-a4db-e1fd588505ac,5.09,Cloud Computing,"Azure,Python,Linux,AWS,PyTorch,Scikit-learn",13,5,Cloud Engineer
e6fec7bf-5b73-4499-a793-d43e1a6cbfff,6.52,Artificial Intelligence,"Scikit-learn,TensorFlow,Python,PyTorch,Angular,C++",13,3,AI/ML Engineer
2a60ba12-d5c2-40f4-9f91-305a51ebfd69,8.27,Machine Learning,"TensorFlow,Python,Pandas,Scikit-learn,Angular",12,2,Data Scientist
4c154368-13db-4281-b3c5-381459af5014,6.24,Cloud Computing,"Docker,AWS,Python,Kubernetes,Tableau,JavaScript",16,1,Cloud Engineer
fddcbe3e-950d-40fd-80e6-d96b0d98c74e,8.0,Machine Learning,"Scikit-learn,PyTorch,TensorFlow,NoSQL,JavaScript",17,2,AI/ML Engineer
b1c41d06-58dd-4212-b24c-6b70b4a60c7c,5.17,Machine Learning,"Python,Mathematics,Scikit-learn,PyTorch,Kubernetes,Docker,AWS",12,1,AI/ML Engineer
4003b238-b9ba-4ac7-a5b4-2f83b1e1b7b6,6.18,Machine Learning,"Mathematics,Scikit-learn,TensorFlow,Python,AWS,HTML/CSS",16,3,AI/ML Engineer
deb7aa53-b8ef-4f8f-9955-64d849c1fbd7,6.67,Machine Learning,"C++,SQL,Data Structures,Python,NumPy,React",9,5,Software Engineer
7d2e569d-3b77-4f2f-905d-a11f78aea128,6.01,Web Development,"HTML/CSS,JavaScript,Git,Python,Azure",16,5,Web Developer
2e0bd16c-5288-4bf9-9219-b4dbdd8b83d2,6.87,Machine Learning,"PyTorch,Python,Mathematics,Scikit-learn,Tableau,Angular,React",5,4,AI/ML Engineer
32b2c27a-478d-4c09-8ffb-468e947386cb,6.32,Cloud Computing,"Docker,Python,Angular",15,5,Cloud Engineer
7d4c5442-3183-4a36-97fc-f62232a7ec4d,6.78,Web Development,"Angular,Git,Azure",7,2,Web Developer
d6a246ca-e0c3-4e54-92e0-65dde699dd93,5.71,Machine Learning,"Scikit-learn,Pandas,Kubernetes,AWS",16,1,Data Scientist
606c770f-8bf3-48b6-907e-6ea23906d5a0,6.69,Artificial Intelligence,"PyTorch,Scikit-learn,TensorFlow,Python,Docker,Kubernetes,Azure",18,5,AI/ML Engineer
c1131b2c-883e-4da0-a185-beba55ff6c24,8.46,Data Science,"Scikit-learn,NumPy,Kubernetes",15,1,Data Scientist
d31f5e6c-d3b0-47c3-8ec5-391911e95c02,5.61,Web Development,"HTML/CSS,Angular,Git,PowerBI,React",14,3,Web Developer
86410a74-a408-49ff-814f-f377b5aa5d28,7.82,Data Science,"PowerBI,Python,C++,Docker",16,1,Data Analyst
2170a303-3f33-4c16-93c2-3151b536ff6e,7.77,DevOps,"Linux,Python,JavaScript",6,1,Cloud Engineer
de61832a-c4e0-48d7-8451-cb46bfd9a085,8.81,DevOps,"Linux,AWS,Azure,Docker,JavaScript,Java,Git",14,4,Cloud Engineer
5372c496-679e-4dbb-a2a0-f8ebca4b204a,7.08,Web Development,"Git,Angular,HTML/CSS,JavaScript,PowerBI,SQL,TensorFlow",6,1,Web Developer
e7d25aff-1f83-4732-bde7-b1f9b9e55fa3,7.14,Web Development,"Angular,Node.js,React,JavaScript,SQL,TensorFlow,Java",6,4,Web Developer
c7268321-b8f4-432f-8964-f105f542a555,5.31,Artificial Intelligence,"PyTorch,Scikit-learn,Mathematics,TensorFlow,Java,HTML/CSS,Docker",19,3,AI/ML Engineer
bf9c0e01-5400-4e9c-af8e-711b5aa072a8,7.15,Database Management,"SQL,Python,HTML/CSS",9,5,Data Scientist
7a0ba6aa-ae1c-4388-85ac-6defd9e50b96,9.5,Cloud Computing,"Docker,Kubernetes,Linux,Java,SQL",8,1,Cloud Engineer
f90b5137-1648-47b6-8034-1aa6ca050e9f,8.33,Machine Learning,"Scikit-learn,TensorFlow,Python,PowerBI,Git",10,5,AI/ML Engineer
7cd9e943-7c65-4c7f-9034-229090fb9e4a,7.52,Database Management,"Pandas,Python,PowerBI,Excel,Kubernetes,React,Scikit-learn",19,1,Data Analyst
b8b966e9-b6c1-4ead-a5c8-c7ce7077d213,7.97,Machine Learning,"Pandas,SQL,Tableau,Python,Scikit-learn,PyTorch,AWS",10,1,Data Analyst
3e8686a3-a6db-4280-8a73-a83a495b0737,4.87,Machine Learning,"Scikit-learn,Python,React,Pandas",18,1,Data Scientist
3e11683c-6b95-4f99-9a76-764b5c104344,8.49,Data Science,"Python,TensorFlow,SQL,Scikit-learn,NumPy,PyTorch,HTML/CSS",19,1,Data Scientist
790e663d-1bf7-4438-98c5-66a653c5e9d1,5.03,Machine Learning,"PowerBI,Tableau,Python",10,5,Data Analyst
5fcf7304-1735-43e5-a836-b35ea468e131,5.8,Data Science,"C++,Git,Python,Data Structures,Azure,JavaScript,PowerBI",17,3,Software Engineer
3ec0f206-7de2-457e-9fa3-96e6f470e424,8.12,Machine Learning,"Python,SQL,PowerBI,Docker,React",10,1,Data Analyst
0ba06117-f86a-4d0d-a538-de7d190c8a19,7.01,DevOps,"Linux,Python,Java,Docker",12,1,Cloud Engineer
5db72d41-d37e-4293-a8ee-06ebf42fa012,7.16,Machine Learning,"Python,SQL,Tableau,JavaScript,NumPy",13,2,Data Analyst
a9f54db7-5b8b-4e04-b65c-d094c0b39cb6,10.0,Artificial Intelligence,"Scikit-learn,PyTorch,Python,Mathematics,NoSQL,JavaScript",19,4,AI/ML Engineer
8b7aa8bb-a22d-43bc-93e5-d81d69bd8870,8.72,Database Management,"Pandas,Excel,SQL,Kubernetes,Angular",6,2,Data Analyst
576c7210-e047-403d-ac32-678531bc8f6f,6.19,Data Science,"Excel,Tableau,Scikit-learn",8,4,Data Analyst
16e49e2b-c7fc-4a35-8611-d3f497f84608,7.67,Data Science,"PowerBI,Excel,SQL,Tableau,NoSQL,NumPy",16,3,Data Analyst
af81bbea-e1fb-453c-8188-d931204341d2,6.96,Cloud Computing,"Azure,AWS,Pandas,NoSQL",14,3,Cloud Engineer
5d1e715b-bc88-4359-9558-82856ad0d9f5,6.69,Database Management,"TensorFlow,Pandas,NumPy,Azure,PyTorch",19,4,Data Scientist
b97cf61e-34fc-4cf3-a397-f2f1226f2d6a,7.85,Artificial Intelligence,"Scikit-learn,Mathematics,Python,TensorFlow,HTML/CSS,AWS,Tableau",19,4,AI/ML Engineer
2a32f53c-3841-4152-8bad-eee0f248b0a7,7.46,Machine Learning,"NumPy,Tableau,SQL,Python,Docker,AWS",16,5,Data Scientist
5cfc6d30-52ab-4976-8cf4-95586750f6ee,7.46,Data Science,"TensorFlow,NumPy,Docker,Scikit-learn",20,1,Data Scientist
29d1a9ee-d373-45ef-8394-ffba01eac3bb,6.22,App Development,"C++,Python,Git,Java,HTML/CSS,Scikit-learn,Kubernetes",5,4,Software Engineer
e7b89048-09bb-4bfd-9c16-c42c2655bc38,7.51,Web Development,"Angular,Git,NoSQL,AWS",16,4,Web Developer
958da876-5e6d-48f1-b066-9f22795622b0,6.32,Machine Learning,"Mathematics,TensorFlow,Scikit-learn,PyTorch,Docker,AWS,HTML/CSS",7,2,AI/ML Engineer
74db2f1f-57dd-43c8-aee5-864279a8798f,8.46,Cloud Computing,"Azure,Linux,Docker,Python,PowerBI,TensorFlow",12,2,Cloud Engineer
b799bb56-7674-4433-80b6-4457622405aa,5.19,Web Development,"Node.js,Angular,HTML/CSS,Azure",15,3,Web Developer
8d67affe-7a37-4b6b-9d4f-e7b38607f30a,8.69,Web Development,"Java,SQL,C++,Azure,PowerBI",12,1,Software Engineer
a0220ecc-6d7f-4446-acd7-8b6702866681,8.02,Machine Learning,"PyTorch,Mathematics,React,Docker",10,4,AI/ML Engineer
955a3a6a-d5d0-48ca-87c5-ceb8c2cdf170,9.48,DevOps,"Kubernetes,Python,AWS,Azure,Git,NumPy,JavaScript",17,4,Cloud Engineer
8f23d153-7d17-4fa0-a04e-7e6f7fef69e8,7.84,Artificial Intelligence,"PyTorch,Python,Scikit-learn,TensorFlow,PowerBI,NoSQL,Java",5,5,AI/ML Engineer
0c6f558b-dd8a-4a47-8920-260a264f6592,7.49,Web Development,"JavaScript,Node.js,Git,React,HTML/CSS,PowerBI,Python",16,2,Web Developer
78ce46ea-6da7-453e-a5dd-e7360305b6d6,8.81,DevOps,"Linux,Docker,C++",14,2,Cloud Engineer
77ee56d8-bbd8-4efc-8716-3efdc9326fef,9.01,Cloud Computing,"Linux,Python,Kubernetes",5,1,Cloud Engineer
ee4e3127-0926-41b8-92e9-ebc914f9a2e1,7.89,Web Development,"React,Git,JavaScript",15,1,Web Developer
023c29d3-ab7d-4755-afb8-831e34e1e06c,7.1,Web Development,"C++,SQL,Git,AWS,NoSQL",12,5,Software Engineer
3a932606-fb1d-4566-9477-7caf37fd6c48,7.84,Machine Learning,"Tableau,SQL,Pandas",12,4,Data Analyst
729fdbc3-bd60-4eaa-9c49-17e086e722ac,8.69,Artificial Intelligence,"Mathematics,PyTorch,Scikit-learn,HTML/CSS,SQL",16,2,AI/ML Engineer
03fc18b9-7047-497c-bb52-8ba3e1b1bb6e,8.84,Artificial Intelligence,"Java,C++,Git,SQL,Tableau,Python,PyTorch",8,5,Software Engineer
b3428d9c-5c86-4d14-9168-006ad6b56c07,7.86,Database Management,"Tableau,NumPy,TensorFlow,AWS,PowerBI",13,4,Data Scientist
58767710-cf79-4ef5-b2bd-d80d3057c7ed,6.23,Machine Learning,"Scikit-learn,SQL,Tableau,Pandas,AWS,TensorFlow,Azure",11,5,Data Scientist
47a43d9f-67ca-40bc-9d6a-1af0d18af7bf,7.21,Database Management,"Excel,PowerBI,Pandas,React,NumPy",9,2,Data Analyst
270976d8-5ab6-49cc-bc52-b36a9acd57ed,9.11,Database Management,"SQL,Python,HTML/CSS",8,1,Data Analyst
5894e84d-988b-449a-9401-a50cf4af034d,8.03,Database Management,"Excel,SQL,Kubernetes",12,3,Data Analyst
35c0a799-9d1c-441f-bae9-cc3f374ad8eb,7.2,Web Development,"HTML/CSS,JavaScript,Angular,React,SQL,NoSQL",14,2,Web Developer
4b6593c6-82e1-4cd1-a6d5-a92daecc3e56,7.48,Database Management,"PowerBI,Excel,Tableau,Pandas,Git,TensorFlow,HTML/CSS",13,5,Data Analyst
ff10ff68-0fb3-4277-b91f-787486cd6496,9.56,Web Development,"Node.js,Git,HTML/CSS,JavaScript,TensorFlow,Pandas",13,1,Web Developer
ee1a8ef5-3928-46c4-86ae-fb1ba1100f69,7.33,Database Management,"Data Structures,Java,SQL,C++,Git,NumPy,PyTorch",16,2,Software Engineer
1a975e7e-ec0c-4a51-bfec-0fc3b7c0d11a,7.71,Web Development,"Git,Java,C++,PowerBI",7,5,Software Engineer
e2c49049-5b21-479a-bdc9-ea3f28e88b8d,7.34,DevOps,"Kubernetes,AWS,HTML/CSS",5,1,Cloud Engineer
b0ca777b-7dd3-4b50-90be-c4a4b97a742f,10.0,Database Management,"NumPy,Python,Tableau,TensorFlow,PyTorch",17,4,Data Scientist
74da78ac-f8b6-40c2-9df2-41081d10b293,6.65,Web Development,"Node.js,Angular,TensorFlow",20,1,Web Developer
a693dd5b-1bc6-4a69-82e7-55207fa9f5ad,8.4,Web Development,"Angular,JavaScript,React,Scikit-learn,PowerBI",6,1,Web Developer
c934df55-6580-4212-ae97-dbea2eef98eb,6.64,Machine Learning,"Scikit-learn,PyTorch,TensorFlow,Mathematics,C++,JavaScript,React",20,1,AI/ML Engineer
9bed0fd5-ba04-4c89-8079-f7cdc6bfa2fa,8.17,Database Management,"Python,Tableau,NumPy",19,4,Data Analyst
5d2671ae-16d7-4fc7-8a6d-62105a0534c4,9.2,Artificial Intelligence,"TensorFlow,Scikit-learn,Mathematics,Angular,Azure",5,5,AI/ML Engineer
bac20ec3-f6aa-4c2a-ab07-0249f4fe57f3,7.9,Web Development,"Angular,HTML/CSS,JavaScript,Node.js,NumPy,Scikit-learn,TensorFlow",10,3,Web Developer
b86e9b1d-761e-420a-9343-19fcf31cb22b,6.48,Machine Learning,"Mathematics,Python,JavaScript,PyTorch",20,3,AI/ML Engineer
1507a897-b6dd-4051-9b40-13397bd9f45f,6.79,Machine Learning,"Mathematics,PyTorch,Scikit-learn,Python,Kubernetes,TensorFlow,AWS",9,4,AI/ML Engineer
9aa1347a-3fe9-4161-895d-a21a614ee0b9,8.06,Cloud Computing,"Python,Kubernetes,AWS,HTML/CSS,SQL",18,3,Cloud Engineer
c5cda48c-84ea-476e-9145-66c1d16c411a,7.4,Artificial Intelligence,"TensorFlow,PyTorch,Scikit-learn,Angular,Tableau",15,3,AI/ML Engineer
b6ec60ce-7fe8-4bce-8775-ad93fdcb017c,6.78,Web Development,"JavaScript,HTML/CSS,Node.js,PowerBI,Java",6,5,Web Developer
eb66fd64-ab51-4a48-a27c-9f0aae88a80c,5.67,App Development,"Data Structures,C++,Git,Python,Tableau,React,NumPy",6,3,Software Engineer
e00f557d-539f-4860-81bc-b8052cbff9f6,8.66,Cybersecurity,"SQL,Data Structures,Java,C++,Scikit-learn,AWS,Azure",8,3,Software Engineer
e451480d-db7b-4b78-99c8-0c3042f61fd3,6.69,Cloud Computing,"Docker,Kubernetes,Linux,HTML/CSS,PyTorch",16,3,Cloud Engineer
6d3f05e9-15f8-4895-987e-842de942ba63,7.67,App Development,"SQL,Java,Data Structures,Git,React,Azure",5,3,Software Engineer
bc0df916-93bb-4e54-8c51-8ee543d52142,10.0,Data Science,"C++,Python,NoSQL",12,2,Software Engineer
99600de5-b80a-4be7-b16c-272dcc2d55cb,7.14,Artificial Intelligence,"TensorFlow,Python,Java,Azure",8,2,AI/ML Engineer
082b33cc-fce9-4c06-aee7-fadec043cc64,6.41,Database Management,"Python,Pandas,Excel,Tableau,PyTorch,AWS,NoSQL",15,3,Data Analyst
0ccd92ef-a642-4c85-81db-b2d2c43496e0,8.89,Web Development,"HTML/CSS,React,Git,JavaScript,PowerBI,C++",8,2,Web Developer
9e4f39d5-c76f-4430-8387-421c76df25c4,7.99,Database Management,"Tableau,Scikit-learn,React",15,2,Data Scientist
06376bba-b967-4291-8f85-769b648c1e0b,6.37,Machine Learning,"Python,Tableau,TensorFlow,Angular,Git",13,5,Data Scientist
2b1753a1-43c2-4cda-8ba1-765ab3b43baf,10.0,Machine Learning,"Scikit-learn,Python,NumPy,React",17,2,Data Scientist
fe55e7dd-e643-48b6-b180-7ce25fcdf2d8,8.17,DevOps,"Python,Docker,Linux,AWS,Scikit-learn,Java",15,2,Cloud Engineer
b045e671-752c-40ea-8617-86a82178c2ef,6.64,Machine Learning,"Scikit-learn,TensorFlow,Mathematics,Python,Azure",7,5,AI/ML Engineer
c25009cc-7c80-477d-80bb-cb98b2198770,7.02,Web Development,"C++,Data Structures,Java,Tableau,Angular",9,3,Software Engineer
3fdb1773-4fc5-49c6-969d-ad6884329347,7.96,Database Management,"Scikit-learn,Pandas,TensorFlow,Tableau,PowerBI,Kubernetes",18,4,Data Scientist
2acdf626-6d0f-42b9-9c8e-f4e8d41cdb52,5.0,Machine Learning,"Tableau,Scikit-learn,Pandas,Docker,NoSQL",14,4,Data Scientist
c035a43d-b90b-4542-b17d-dc1817b80242,8.18,Web Development,"Git,JavaScript,SQL",19,3,Web Developer
26ee76d2-e3fa-4178-b16d-5e843f584918,7.35,Machine Learning,"SQL,Python,PyTorch",18,4,Data Analyst
503c8dc3-578f-4999-86ed-f9e3a38be062,6.3,Web Development,"Git,Java,C++,Data Structures,React,PowerBI",14,5,Software Engineer
0a52c81f-b8c6-48b5-9e90-732b97d5118c,5.77,Web Development,"Angular,HTML/CSS,PowerBI",7,5,Web Developer
21d212e1-28c8-496f-9ff7-b49b425fe892,7.88,Cloud Computing,"Python,Kubernetes,Docker,Linux,Pandas,PowerBI,JavaScript",14,2,Cloud Engineer
693459dd-91ab-4418-8e79-ce542e38b828,8.17,Data Science,"SQL,Data Structures,Java,Python,C++,Angular,AWS",15,2,Software Engineer
0a3943a5-74b3-429b-a0c5-17856ee01f0c,7.38,Machine Learning,"SQL,Java,Docker",17,2,Software Engineer
874e90fd-d798-4bf7-9a56-d41b8f2dda86,6.75,Machine Learning,"Tableau,Python,NumPy,SQL,PowerBI,Git,JavaScript",6,2,Data Scientist
